2025-10-26 00:08:59.519 +03:00 [INF] Serilog initialized
2025-10-26 00:09:00.113 +03:00 [INF] Window loaded-OpenGL context created.
2025-10-26 00:09:01.820 +03:00 [INF] F1 key pressed. Generating curve points.
2025-10-26 00:09:01.838 +03:00 [INF] Generating 100 curve points between bounds 0 and 6.283185307179586.
2025-10-26 00:09:01.838 +03:00 [INF] Delta (dn) calculated as 0.06283185307179587.
2025-10-26 00:09:01.871 +03:00 [DBG] Scaled Point 22: x''=0.1409992, y''=0.82866013
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 23: x''=0.08137488, y''=0.837726
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 24: x''=0.021275282, y''=0.8431797
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 25: x''=-0.0390625, y''=0.845
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 26: x''=-0.09940022, y''=0.8431797
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 27: x''=-0.15949994, y''=0.837726
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 28: x''=-0.2191242, y''=0.82866013
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 29: x''=-0.2780379, y''=0.8160182
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 30: x''=-0.33600855, y''=0.7998496
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 31: x''=-0.3928072, y''=0.78021884
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 32: x''=-0.44820976, y''=0.757203
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 33: x''=-0.5019977, y''=0.7308929
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 34: x''=-0.55395854, y''=0.70139265
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 35: x''=-0.6038874, y''=0.66881835
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 36: x''=-0.6515871, y''=0.6332984
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 37: x''=-0.6968695, y''=0.59497356
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 38: x''=-0.7395558, y''=0.5539948
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 39: x''=-0.7794776, y''=0.5105237
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 40: x''=-0.8164773, y''=0.4647318
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 41: x''=-0.85040885, y''=0.41680026
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 42: x''=-0.88113844, y''=0.36691773
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 43: x''=-0.9085448, y''=0.3152814
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 44: x''=-0.9325196, y''=0.26209497
2025-10-26 00:09:01.872 +03:00 [DBG] Scaled Point 45: x''=-0.9529684, y''=0.20756817
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 46: x''=-0.96981037, y''=0.1519165
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 47: x''=-0.9829791, y''=0.095359325
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 48: x''=-0.99242276, y''=0.038119912
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 49: x''=-0.9981038, y''=-0.019575775
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 50: x''=-1, y''=-0.077499986
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 51: x''=-0.9981038, y''=-0.1354242
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 52: x''=-0.99242276, y''=-0.19311988
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 53: x''=-0.9829791, y''=-0.25035924
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 54: x''=-0.96981037, y''=-0.30691636
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 55: x''=-0.9529684, y''=-0.36256814
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 56: x''=-0.9325196, y''=-0.4170949
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 57: x''=-0.9085448, y''=-0.47028136
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 58: x''=-0.88113844, y''=-0.5219177
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 59: x''=-0.85040885, y''=-0.5718001
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 60: x''=-0.8164773, y''=-0.6197319
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 61: x''=-0.7794776, y''=-0.6655236
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 62: x''=-0.7395558, y''=-0.7089946
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 63: x''=-0.6968695, y''=-0.74997354
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 64: x''=-0.6515871, y''=-0.7882984
2025-10-26 00:09:01.873 +03:00 [DBG] Scaled Point 65: x''=-0.6038874, y''=-0.82381815
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 66: x''=-0.55395854, y''=-0.8563925
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 67: x''=-0.5019977, y''=-0.88589287
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 68: x''=-0.44820976, y''=-0.9122029
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 69: x''=-0.3928072, y''=-0.9352188
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 70: x''=-0.33600855, y''=-0.95484966
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 71: x''=-0.2780379, y''=-0.97101796
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 72: x''=-0.2191242, y''=-0.98366
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 73: x''=-0.15949994, y''=-0.99272573
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 74: x''=-0.09940022, y''=-0.99817955
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 75: x''=-0.0390625, y''=-1
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 76: x''=0.021275282, y''=-0.99817955
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 77: x''=0.08137488, y''=-0.99272573
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 78: x''=0.1409992, y''=-0.98366
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 79: x''=0.1999129, y''=-0.97101796
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 80: x''=0.25788343, y''=-0.95484966
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 81: x''=0.31468213, y''=-0.9352188
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 82: x''=0.37008488, y''=-0.9122029
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 83: x''=0.4238727, y''=-0.88589287
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 84: x''=0.47583365, y''=-0.8563925
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 85: x''=0.5257623, y''=-0.82381815
2025-10-26 00:09:01.874 +03:00 [DBG] Scaled Point 86: x''=0.5734621, y''=-0.7882984
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 87: x''=0.6187445, y''=-0.74997354
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 88: x''=0.6614307, y''=-0.7089946
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 89: x''=0.7013527, y''=-0.6655236
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 90: x''=0.7383522, y''=-0.6197319
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 91: x''=0.7722839, y''=-0.5718001
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 92: x''=0.80301344, y''=-0.5219177
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 93: x''=0.8304198, y''=-0.47028136
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 94: x''=0.85439456, y''=-0.4170949
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 95: x''=0.87484336, y''=-0.36256814
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 96: x''=0.89168525, y''=-0.30691636
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 97: x''=0.90485406, y''=-0.25035924
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 98: x''=0.9142978, y''=-0.19311988
2025-10-26 00:09:01.875 +03:00 [DBG] Scaled Point 99: x''=0.91997886, y''=-0.1354242
2025-10-26 00:09:01.875 +03:00 [INF] Translation values - tx: 25, ty: 27.899986803531647
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 0: x'''=0.9609375, y'''=0
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 1: x'''=0.95904136, y'''=0.05792427
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 2: x'''=0.9533603, y'''=0.1156199
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 3: x'''=0.94391656, y'''=0.17285931
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 4: x'''=0.93074775, y'''=0.22941649
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 5: x'''=0.91390586, y'''=0.28506815
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 6: x'''=0.89345706, y'''=0.33959496
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 7: x'''=0.8694823, y'''=0.39278138
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 8: x'''=0.84207594, y'''=0.44441772
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 9: x'''=0.8113464, y'''=0.49430013
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 10: x'''=0.7774147, y'''=0.5422318
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 11: x'''=0.7404152, y'''=0.58802354
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 12: x'''=0.7004932, y'''=0.63149464
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 13: x'''=0.657807, y'''=0.67247343
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 14: x'''=0.6125246, y'''=0.71079826
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 15: x'''=0.5648248, y'''=0.7463182
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 16: x'''=0.51489615, y'''=0.7788925
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 17: x'''=0.4629352, y'''=0.8083929
2025-10-26 00:09:01.875 +03:00 [DBG] Translated Point 18: x'''=0.40914738, y'''=0.83470285
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 19: x'''=0.35374463, y'''=0.8577187
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 20: x'''=0.29694593, y'''=0.8773495
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 21: x'''=0.2389754, y'''=0.8935181
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 22: x'''=0.1800617, y'''=0.90616
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 23: x'''=0.12043738, y'''=0.91522586
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 24: x'''=0.060337782, y'''=0.92067957
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 25: x'''=0, y'''=0.9224999
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 26: x'''=-0.060337722, y'''=0.92067957
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 27: x'''=-0.12043744, y'''=0.91522586
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 28: x'''=-0.1800617, y'''=0.90616
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 29: x'''=-0.2389754, y'''=0.8935181
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 30: x'''=-0.29694605, y'''=0.8773495
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 31: x'''=-0.3537447, y'''=0.8577187
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 32: x'''=-0.40914726, y'''=0.83470285
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 33: x'''=-0.4629352, y'''=0.8083929
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 34: x'''=-0.51489604, y'''=0.7788925
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 35: x'''=-0.5648249, y'''=0.7463182
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 36: x'''=-0.6125246, y'''=0.71079826
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 37: x'''=-0.657807, y'''=0.67247343
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 38: x'''=-0.7004933, y'''=0.63149464
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 39: x'''=-0.7404151, y'''=0.58802354
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 40: x'''=-0.7774148, y'''=0.5422318
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 41: x'''=-0.81134635, y'''=0.49430013
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 42: x'''=-0.84207594, y'''=0.44441772
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 43: x'''=-0.8694823, y'''=0.39278138
2025-10-26 00:09:01.876 +03:00 [DBG] Translated Point 44: x'''=-0.8934571, y'''=0.33959496
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 45: x'''=-0.9139059, y'''=0.28506815
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 46: x'''=-0.93074787, y'''=0.22941649
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 47: x'''=-0.9439166, y'''=0.17285931
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 48: x'''=-0.95336026, y'''=0.1156199
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 49: x'''=-0.9590413, y'''=0.05792427
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 50: x'''=-0.9609375, y'''=0
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 51: x'''=-0.9590413, y'''=-0.05792421
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 52: x'''=-0.95336026, y'''=-0.1156199
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 53: x'''=-0.9439166, y'''=-0.17285925
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 54: x'''=-0.93074787, y'''=-0.22941643
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 55: x'''=-0.9139059, y'''=-0.28506815
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 56: x'''=-0.8934571, y'''=-0.3395949
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 57: x'''=-0.8694823, y'''=-0.39278138
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 58: x'''=-0.84207594, y'''=-0.44441772
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 59: x'''=-0.81134635, y'''=-0.4943002
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 60: x'''=-0.7774148, y'''=-0.5422319
2025-10-26 00:09:01.877 +03:00 [DBG] Translated Point 61: x'''=-0.7404151, y'''=-0.58802366
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 62: x'''=-0.7004933, y'''=-0.6314947
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 63: x'''=-0.657807, y'''=-0.67247355
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 64: x'''=-0.6125246, y'''=-0.71079844
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 65: x'''=-0.5648249, y'''=-0.74631816
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 66: x'''=-0.51489604, y'''=-0.7788925
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 67: x'''=-0.4629352, y'''=-0.8083929
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 68: x'''=-0.40914726, y'''=-0.83470297
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 69: x'''=-0.3537447, y'''=-0.8577188
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 70: x'''=-0.29694605, y'''=-0.8773497
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 71: x'''=-0.2389754, y'''=-0.893518
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 72: x'''=-0.1800617, y'''=-0.90616006
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 73: x'''=-0.12043744, y'''=-0.9152258
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 74: x'''=-0.060337722, y'''=-0.9206796
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 75: x'''=0, y'''=-0.9225
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 76: x'''=0.060337782, y'''=-0.9206796
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 77: x'''=0.12043738, y'''=-0.9152258
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 78: x'''=0.1800617, y'''=-0.90616006
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 79: x'''=0.2389754, y'''=-0.893518
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 80: x'''=0.29694593, y'''=-0.8773497
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 81: x'''=0.35374463, y'''=-0.8577188
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 82: x'''=0.40914738, y'''=-0.83470297
2025-10-26 00:09:01.878 +03:00 [DBG] Translated Point 83: x'''=0.4629352, y'''=-0.8083929
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 84: x'''=0.51489615, y'''=-0.7788925
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 85: x'''=0.5648248, y'''=-0.74631816
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 86: x'''=0.6125246, y'''=-0.71079844
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 87: x'''=0.657807, y'''=-0.67247355
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 88: x'''=0.7004932, y'''=-0.6314947
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 89: x'''=0.7404152, y'''=-0.58802366
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 90: x'''=0.7774147, y'''=-0.5422319
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 91: x'''=0.8113464, y'''=-0.4943002
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 92: x'''=0.84207594, y'''=-0.44441772
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 93: x'''=0.8694823, y'''=-0.39278138
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 94: x'''=0.89345706, y'''=-0.3395949
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 95: x'''=0.91390586, y'''=-0.28506815
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 96: x'''=0.93074775, y'''=-0.22941643
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 97: x'''=0.94391656, y'''=-0.17285925
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 98: x'''=0.9533603, y'''=-0.1156199
2025-10-26 00:09:01.879 +03:00 [DBG] Translated Point 99: x'''=0.95904136, y'''=-0.05792421
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 0: x_final=0.9609375, y_final=0.077499986
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 1: x_final=0.95904136, y_final=0.019575715
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 2: x_final=0.9533603, y_final=-0.038119912
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 3: x_final=0.94391656, y_final=-0.095359266
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 4: x_final=0.93074775, y_final=-0.1519165
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 5: x_final=0.91390586, y_final=-0.20756817
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 6: x_final=0.89345706, y_final=-0.26209497
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 7: x_final=0.8694823, y_final=-0.31528145
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 8: x_final=0.84207594, y_final=-0.36691773
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 9: x_final=0.8113464, y_final=-0.41680026
2025-10-26 00:09:01.879 +03:00 [DBG] Flipped Point 10: x_final=0.7774147, y_final=-0.46473187
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 11: x_final=0.7404152, y_final=-0.5105237
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 12: x_final=0.7004932, y_final=-0.5539948
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 13: x_final=0.657807, y_final=-0.59497356
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 14: x_final=0.6125246, y_final=-0.6332984
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 15: x_final=0.5648248, y_final=-0.66881835
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 16: x_final=0.51489615, y_final=-0.70139265
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 17: x_final=0.4629352, y_final=-0.73089296
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 18: x_final=0.40914738, y_final=-0.757203
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 19: x_final=0.35374463, y_final=-0.78021884
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 20: x_final=0.29694593, y_final=-0.7998496
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 21: x_final=0.2389754, y_final=-0.81601816
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 22: x_final=0.1800617, y_final=-0.8286601
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 23: x_final=0.12043738, y_final=-0.837726
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 24: x_final=0.060337782, y_final=-0.84317964
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 25: x_final=0, y_final=-0.845
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 26: x_final=-0.060337722, y_final=-0.84317964
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 27: x_final=-0.12043744, y_final=-0.837726
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 28: x_final=-0.1800617, y_final=-0.8286601
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 29: x_final=-0.2389754, y_final=-0.81601816
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 30: x_final=-0.29694605, y_final=-0.7998496
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 31: x_final=-0.3537447, y_final=-0.78021884
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 32: x_final=-0.40914726, y_final=-0.757203
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 33: x_final=-0.4629352, y_final=-0.73089296
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 34: x_final=-0.51489604, y_final=-0.70139265
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 35: x_final=-0.5648249, y_final=-0.66881835
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 36: x_final=-0.6125246, y_final=-0.6332984
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 37: x_final=-0.657807, y_final=-0.59497356
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 38: x_final=-0.7004933, y_final=-0.5539948
2025-10-26 00:09:01.880 +03:00 [DBG] Flipped Point 39: x_final=-0.7404151, y_final=-0.5105237
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 40: x_final=-0.7774148, y_final=-0.46473187
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 41: x_final=-0.81134635, y_final=-0.41680026
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 42: x_final=-0.84207594, y_final=-0.36691773
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 43: x_final=-0.8694823, y_final=-0.31528145
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 44: x_final=-0.8934571, y_final=-0.26209497
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 45: x_final=-0.9139059, y_final=-0.20756817
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 46: x_final=-0.93074787, y_final=-0.1519165
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 47: x_final=-0.9439166, y_final=-0.095359266
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 48: x_final=-0.95336026, y_final=-0.038119912
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 49: x_final=-0.9590413, y_final=0.019575715
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 50: x_final=-0.9609375, y_final=0.077499986
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 51: x_final=-0.9590413, y_final=0.13542426
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 52: x_final=-0.95336026, y_final=0.19311988
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 53: x_final=-0.9439166, y_final=0.2503593
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 54: x_final=-0.93074787, y_final=0.30691636
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 55: x_final=-0.9139059, y_final=0.36256814
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 56: x_final=-0.8934571, y_final=0.41709495
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 57: x_final=-0.8694823, y_final=0.47028136
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 58: x_final=-0.84207594, y_final=0.5219177
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 59: x_final=-0.81134635, y_final=0.5718001
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 60: x_final=-0.7774148, y_final=0.6197318
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 61: x_final=-0.7404151, y_final=0.66552365
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 62: x_final=-0.7004933, y_final=0.70899475
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 63: x_final=-0.657807, y_final=0.74997354
2025-10-26 00:09:01.881 +03:00 [DBG] Flipped Point 64: x_final=-0.6125246, y_final=0.78829837
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 65: x_final=-0.5648249, y_final=0.8238181
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 66: x_final=-0.51489604, y_final=0.8563924
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 67: x_final=-0.4629352, y_final=0.88589287
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 68: x_final=-0.40914726, y_final=0.91220295
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 69: x_final=-0.3537447, y_final=0.9352188
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 70: x_final=-0.29694605, y_final=0.9548496
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 71: x_final=-0.2389754, y_final=0.97101796
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 72: x_final=-0.1800617, y_final=0.98366
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 73: x_final=-0.12043744, y_final=0.99272585
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 74: x_final=-0.060337722, y_final=0.9981797
2025-10-26 00:09:01.882 +03:00 [DBG] Flipped Point 75: x_final=0, y_final=1
